timestamp,cycle_id,distance_cm,weight_g,pir,fill_percent,hour,day_of_week,minute_of_day,delta_fill_3,delta_weight_3,pir_recent_3,fill_rate_15m,fill_rate_30m,weight_rate_15m,weight_rate_30m,pir_count_15m,pir_count_30m,time_to_full_minutes
2026-03-21 21:40:00,6,8.33,1030.75,0,24.7,21,5,1300,0.3,220.84,0,0.02,0.0433,14.7227,9.911,0,0,405
2026-03-21 21:45:00,6,8.14,942.57,0,25.2,21,5,1305,0.8,29.55,0,0.0533,0.05,1.97,6.4257,0,0,400
2026-03-21 21:50:00,6,8.31,888.9,1,26.3,21,5,1310,1.8,-22.0,1,0.12,0.0767,-1.4667,3.5803,1,1,395
2026-03-21 21:55:00,6,8.01,996.49,0,26.6,21,5,1315,1.9,-34.26,1,0.1267,0.0733,-2.284,6.2193,1,1,390
2026-03-21 22:00:00,6,8.18,961.57,0,26.7,22,5,1320,1.5,19.0,1,0.1,0.0767,1.2667,1.6183,1,1,385
2026-03-21 22:05:00,6,8.42,938.44,0,27.0,22,5,1325,0.7,49.54,0,0.0467,0.0833,3.3027,0.918,0,1,380
2026-03-21 22:10:00,6,8.2,921.99,0,27.5,22,5,1330,0.9,-74.5,0,0.06,0.0933,-4.9667,-3.6253,0,1,375
2026-03-21 22:15:00,6,7.95,983.71,0,27.8,22,5,1335,1.1,22.14,0,0.0733,0.0867,1.476,1.3713,0,1,370
2026-03-21 22:20:00,6,7.99,993.73,0,28.1,22,5,1340,1.1,55.29,0,0.0733,0.06,3.686,3.4943,0,0,365
2026-03-21 22:25:00,6,7.95,917.64,0,28.3,22,5,1345,0.8,-4.35,0,0.0533,0.0567,-0.29,-2.6283,0,0,360
2026-03-21 22:30:00,6,8.69,902.18,1,29.3,22,5,1350,1.5,-81.53,1,0.1,0.0867,-5.4353,-1.9797,1,1,355
2026-03-21 22:35:00,6,8.21,1106.14,0,29.4,22,5,1355,1.3,112.41,1,0.0867,0.08,7.494,5.59,1,1,350
2026-03-21 22:40:00,6,8.06,1062.87,0,29.6,22,5,1360,1.3,145.23,1,0.0867,0.07,9.682,4.696,1,1,345
2026-03-21 22:45:00,6,7.93,1019.95,0,30.3,22,5,1365,1.0,117.77,0,0.0667,0.0833,7.8513,1.208,0,1,340
2026-03-21 22:50:00,6,7.41,1152.95,1,31.3,22,5,1370,1.9,46.81,1,0.1267,0.1067,3.1207,5.3073,1,2,335
2026-03-21 22:55:00,6,7.47,1147.07,1,31.8,22,5,1375,2.2,84.2,2,0.1467,0.1167,5.6133,7.6477,2,3,330
2026-03-21 23:00:00,6,7.6,1163.42,0,31.9,23,5,1380,1.6,143.47,2,0.1067,0.0867,9.5647,8.708,2,2,325
2026-03-21 23:05:00,6,7.75,1069.14,0,31.9,23,5,1385,0.6,-83.81,1,0.04,0.0833,-5.5873,-1.2333,1,2,320
2026-03-21 23:10:00,6,7.68,1218.03,1,32.6,23,5,1390,0.8,70.96,1,0.0533,0.1,4.7307,5.172,1,3,315
2026-03-21 23:15:00,6,7.84,1207.95,0,33.2,23,5,1395,1.3,44.53,1,0.0867,0.0967,2.9687,6.2667,1,3,310
2026-03-21 23:20:00,6,7.96,1021.59,0,33.7,23,5,1400,1.8,-47.55,1,0.12,0.08,-3.17,-4.3787,1,2,305
2026-03-21 23:25:00,6,7.49,1181.2,0,33.7,23,5,1405,1.1,-36.83,0,0.0733,0.0633,-2.4553,1.1377,0,1,300
2026-03-21 23:30:00,6,7.86,1284.14,1,33.9,23,5,1410,0.7,76.19,1,0.0467,0.0667,5.0793,4.024,1,2,295
2026-03-21 23:35:00,6,7.29,1195.56,0,34.2,23,5,1415,0.5,173.97,1,0.0333,0.0767,11.598,4.214,1,2,290
2026-03-21 23:40:00,6,7.32,1180.67,0,34.4,23,5,1420,0.7,-0.53,1,0.0467,0.06,-0.0353,-1.2453,1,1,285
2026-03-21 23:45:00,6,7.47,1306.43,1,34.8,23,5,1425,0.9,22.29,1,0.06,0.0533,1.486,3.2827,1,2,280
2026-03-21 23:50:00,6,7.72,1240.52,0,35.2,23,5,1430,1.0,44.96,1,0.0667,0.05,2.9973,7.2977,1,2,275
2026-03-21 23:55:00,6,7.8,1301.31,0,35.2,23,5,1435,0.8,120.64,1,0.0533,0.05,8.0427,4.0037,1,2,270
2026-03-22 00:00:00,6,7.22,1340.42,0,35.7,0,6,0,0.9,33.99,0,0.06,0.06,2.266,1.876,0,1,265
2026-03-22 00:05:00,6,7.51,1261.08,0,36.1,0,6,5,0.9,20.56,0,0.06,0.0633,1.3707,2.184,0,1,260
2026-03-22 00:10:00,6,6.97,1293.65,1,36.6,0,6,10,1.4,-7.66,1,0.0933,0.0733,-0.5107,3.766,1,2,255
2026-03-22 00:15:00,6,7.73,1290.89,0,37.0,0,6,15,1.3,-49.53,1,0.0867,0.0733,-3.302,-0.518,1,1,250
2026-03-22 00:20:00,6,7.72,1251.48,0,37.4,0,6,20,1.3,-9.6,1,0.0867,0.0733,-0.64,0.3653,1,1,245
2026-03-22 00:25:00,6,7.27,1358.04,0,38.0,0,6,25,1.4,64.39,0,0.0933,0.0933,4.2927,1.891,0,1,240
2026-03-22 00:30:00,6,7.33,1353.86,1,38.4,0,6,30,1.4,62.97,1,0.0933,0.09,4.198,0.448,1,2,235
2026-03-22 00:35:00,6,7.05,1410.22,0,39.0,0,6,35,1.6,158.74,1,0.1067,0.0967,10.5827,4.9713,1,2,230
2026-03-22 00:40:00,6,6.46,1518.7,0,39.8,0,6,40,1.8,160.66,1,0.12,0.1067,10.7107,7.5017,1,1,225
2026-03-22 00:45:00,6,7.64,1323.69,0,40.4,0,6,45,2.0,-30.17,0,0.1333,0.1133,-2.0113,1.0933,0,1,220
2026-03-22 00:50:00,6,6.82,1429.81,0,40.8,0,6,50,1.8,19.59,0,0.12,0.1133,1.306,5.9443,0,1,215
2026-03-22 00:55:00,6,6.87,1364.74,0,41.6,0,6,55,1.8,-153.96,0,0.12,0.12,-10.264,0.2233,0,1,210
2026-03-22 01:00:00,6,6.87,1398.14,0,41.6,1,6,60,1.2,74.45,0,0.08,0.1067,4.9633,1.476,0,0,205
2026-03-22 01:05:00,6,6.88,1452.6,0,42.0,1,6,65,1.2,22.79,0,0.08,0.1,1.5193,1.4127,0,0,200
2026-03-22 01:10:00,6,6.77,1374.91,0,42.1,1,6,70,0.5,10.17,0,0.0333,0.0767,0.678,-4.793,0,0,195
2026-03-22 01:15:00,6,6.6,1465.1,1,43.6,1,6,75,2.0,66.96,1,0.1333,0.1067,4.464,4.7137,1,1,190
2026-03-22 01:20:00,6,6.42,1561.76,1,43.8,1,6,80,1.8,109.16,2,0.12,0.1,7.2773,4.3983,2,2,185
2026-03-22 01:25:00,6,6.39,1664.75,1,44.4,1,6,85,2.3,289.84,3,0.1533,0.0933,19.3227,10.0003,3,3,180
2026-03-22 01:30:00,6,6.58,1581.75,0,44.4,1,6,90,0.8,116.65,2,0.0533,0.0933,7.7767,6.1203,2,3,175
2026-03-22 01:35:00,6,6.4,1575.69,0,44.8,1,6,95,1.0,13.93,1,0.0667,0.0933,0.9287,4.103,1,3,170
2026-03-22 01:40:00,6,6.26,1622.64,1,45.3,1,6,100,0.9,-42.11,1,0.06,0.1067,-2.8073,8.2577,1,4,165
2026-03-22 01:45:00,6,6.72,1726.23,0,46.0,1,6,105,1.6,144.48,1,0.1067,0.08,9.632,8.7043,1,3,160
2026-03-22 01:50:00,6,6.74,1528.32,0,46.2,1,6,110,1.4,-47.37,1,0.0933,0.08,-3.158,-1.1147,1,2,155
2026-03-22 01:55:00,6,6.17,1749.31,1,46.9,1,6,115,1.6,126.67,1,0.1067,0.0833,8.4447,2.8187,1,2,150
2026-03-22 02:00:00,6,5.97,1729.98,1,47.0,2,6,120,1.0,3.75,2,0.0667,0.0867,0.25,4.941,2,3,145
2026-03-22 02:05:00,6,6.55,1533.27,1,47.5,2,6,125,1.3,4.95,3,0.0867,0.09,0.33,-1.414,3,4,140
2026-03-22 02:10:00,6,6.28,1672.65,0,47.9,2,6,130,1.0,-76.66,2,0.0667,0.0867,-5.1107,1.667,2,3,135
2026-03-22 02:15:00,6,6.29,1661.01,0,48.1,2,6,135,1.1,-68.97,1,0.0733,0.07,-4.598,-2.174,1,3,130
2026-03-22 02:20:00,6,5.74,1743.2,1,48.5,2,6,140,1.0,209.93,1,0.0667,0.0767,13.9953,7.1627,1,4,125
2026-03-22 02:25:00,6,5.72,1751.44,0,49.0,2,6,145,1.1,78.79,1,0.0733,0.07,5.2527,0.071,1,3,120
2026-03-22 02:30:00,6,5.97,1677.69,0,49.3,2,6,150,1.2,16.68,1,0.08,0.0767,1.112,-1.743,1,2,115
2026-03-22 02:35:00,6,5.8,1792.2,1,49.9,2,6,155,1.4,49.0,1,0.0933,0.08,3.2667,8.631,1,2,110
2026-03-22 02:40:00,6,6.11,1821.72,0,50.2,2,6,160,1.2,70.28,1,0.08,0.0767,4.6853,4.969,1,2,105
2026-03-22 02:45:00,6,5.6,1707.55,0,50.7,2,6,165,1.4,29.86,1,0.0933,0.0867,1.9907,1.5513,1,2,100
2026-03-22 02:50:00,6,5.47,1754.67,0,50.8,2,6,170,0.9,-37.53,0,0.06,0.0767,-2.502,0.3823,0,1,95
2026-03-22 02:55:00,6,5.86,1748.77,0,51.4,2,6,175,1.2,-72.95,0,0.08,0.08,-4.8633,-0.089,0,1,90
2026-03-22 03:00:00,6,5.96,1798.46,0,52.2,3,6,180,1.5,90.91,0,0.1,0.0967,6.0607,4.0257,0,1,85
2026-03-22 03:05:00,6,5.49,1798.2,0,52.5,3,6,185,1.7,43.53,0,0.1133,0.0867,2.902,0.2,0,0,80
2026-03-22 03:10:00,6,5.54,1956.32,0,53.6,3,6,190,2.2,207.55,0,0.1467,0.1133,13.8367,4.4867,0,0,75
2026-03-22 03:15:00,6,5.32,1967.91,0,54.3,3,6,195,2.1,169.45,0,0.14,0.12,11.2967,8.6787,0,0,70
2026-03-22 03:20:00,6,4.92,1935.1,0,54.7,3,6,200,2.2,136.9,0,0.1467,0.13,9.1267,6.0143,0,0,65
2026-03-22 03:25:00,6,5.59,1929.58,0,55.0,3,6,205,1.4,-26.74,0,0.0933,0.12,-1.7827,6.027,0,0,60
2026-03-22 03:30:00,6,5.17,1875.9,0,55.4,3,6,210,1.1,-92.01,0,0.0733,0.1067,-6.134,2.5813,0,0,55
2026-03-22 03:35:00,6,5.7,1986.05,0,55.7,3,6,215,1.0,50.95,0,0.0667,0.1067,3.3967,6.2617,0,0,50
2026-03-22 03:40:00,6,5.28,1914.81,0,55.9,3,6,220,0.9,-14.77,0,0.06,0.0767,-0.9847,-1.3837,0,0,45
2026-03-22 03:45:00,6,5.14,1952.4,0,56.2,3,6,225,0.8,76.5,0,0.0533,0.0633,5.1,-0.517,0,0,40
2026-03-22 03:50:00,6,5.03,2051.13,0,56.2,3,6,230,0.5,65.08,0,0.0333,0.05,4.3387,3.8677,0,0,35
2026-03-22 03:55:00,6,5.38,1965.74,0,56.7,3,6,235,0.8,50.93,0,0.0533,0.0567,3.3953,1.2053,0,0,30
2026-03-22 04:00:00,6,5.42,1961.97,0,57.2,4,6,240,1.0,9.57,0,0.0667,0.06,0.638,2.869,0,0,25
2026-03-22 04:05:00,6,5.25,1978.21,0,57.4,4,6,245,1.2,-72.92,0,0.08,0.0567,-4.8613,-0.2613,0,0,20
2026-03-22 04:10:00,6,4.86,1969.94,1,57.6,4,6,250,0.9,4.2,1,0.06,0.0567,0.28,1.8377,1,1,15
2026-03-22 04:15:00,6,5.09,2234.46,1,58.5,4,6,255,1.3,272.49,2,0.0867,0.0767,18.166,9.402,2,2,10
2026-03-22 04:20:00,6,5.09,2112.35,1,59.9,4,6,260,2.5,134.14,3,0.1667,0.1233,8.9427,2.0407,3,3,5
2026-03-22 04:25:00,6,4.66,2107.0,0,60.2,4,6,265,2.6,137.06,2,0.1733,0.1167,9.1373,4.7087,2,3,0
2026-03-22 04:30:00,7,10.4,243.06,0,7.2,4,6,270,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,465
2026-03-22 04:35:00,7,10.75,288.08,0,7.3,4,6,275,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,460
2026-03-22 04:40:00,7,10.52,348.47,0,7.6,4,6,280,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,455
2026-03-22 04:45:00,7,9.64,251.19,0,8.4,4,6,285,1.2,8.13,0,0.08,0.0,0.542,0.0,0,0,450
2026-03-22 04:50:00,7,9.87,222.37,0,8.7,4,6,290,1.4,-65.71,0,0.0933,0.0,-4.3807,0.0,0,0,445
2026-03-22 04:55:00,7,9.49,350.92,1,9.7,4,6,295,2.1,2.45,1,0.14,0.0,0.1633,0.0,1,1,440
2026-03-22 05:00:00,7,9.31,418.63,0,10.2,5,6,300,1.8,167.44,1,0.12,0.1,11.1627,5.8523,1,1,435
2026-03-22 05:05:00,7,10.06,328.8,0,10.7,5,6,305,2.0,106.43,1,0.1333,0.1133,7.0953,1.3573,1,1,430
2026-03-22 05:10:00,7,9.89,392.45,1,10.9,5,6,310,1.2,41.53,1,0.08,0.11,2.7687,1.466,1,2,425
2026-03-22 05:15:00,7,9.41,410.2,0,11.6,5,6,315,1.4,-8.43,1,0.0933,0.1067,-0.562,5.3003,1,2,420
2026-03-22 05:20:00,7,10.3,423.62,0,12.1,5,6,320,1.4,94.82,1,0.0933,0.1133,6.3213,6.7083,1,2,415
2026-03-22 05:25:00,7,9.78,490.62,0,12.4,5,6,325,1.5,98.17,0,0.1,0.09,6.5447,4.6567,0,1,410
2026-03-22 05:30:00,7,9.26,544.17,0,13.0,5,6,330,1.4,133.97,0,0.0933,0.0933,8.9313,4.1847,0,1,405
2026-03-22 05:35:00,7,9.65,439.86,0,13.4,5,6,335,1.3,16.24,0,0.0867,0.09,1.0827,3.702,0,1,400
2026-03-22 05:40:00,7,9.62,662.52,0,13.5,5,6,340,1.1,171.9,0,0.0733,0.0867,11.46,9.0023,0,0,395
2026-03-22 05:45:00,7,10.06,569.33,0,14.1,5,6,345,1.1,25.16,0,0.0733,0.0833,1.6773,5.3043,0,0,390
2026-03-22 05:50:00,7,9.35,401.22,0,14.7,5,6,350,1.3,-38.64,0,0.0867,0.0867,-2.576,-0.7467,0,0,385
2026-03-22 05:55:00,7,9.46,576.4,1,15.8,5,6,355,2.3,-86.12,1,0.1533,0.1133,-5.7413,2.8593,1,1,380
2026-03-22 06:00:00,7,9.68,548.78,0,15.8,6,6,360,1.7,-20.55,1,0.1133,0.0933,-1.37,0.1537,1,1,375
2026-03-22 06:05:00,7,9.24,478.0,0,16.3,6,6,365,1.6,76.78,1,0.1067,0.0967,5.1187,1.2713,1,1,370
2026-03-22 06:10:00,7,9.46,585.97,1,17.2,6,6,370,1.4,9.57,1,0.0933,0.1233,0.638,-2.5517,1,2,365
2026-03-22 06:15:00,7,9.0,652.69,0,17.5,6,6,375,1.7,103.91,1,0.1133,0.1133,6.9273,2.7787,1,2,360
2026-03-22 06:20:00,7,9.17,625.65,0,18.0,6,6,380,1.7,147.65,1,0.1133,0.11,9.8433,7.481,1,2,355
2026-03-22 06:25:00,7,9.34,565.11,1,18.4,6,6,385,1.2,-20.86,1,0.08,0.0867,-1.3907,-0.3763,1,2,350
2026-03-22 06:30:00,7,8.88,604.7,1,19.3,6,6,390,1.8,-47.99,2,0.12,0.1167,-3.1993,1.864,2,3,345
2026-03-22 06:35:00,7,9.3,695.73,0,19.5,6,6,395,1.5,70.08,2,0.1,0.1067,4.672,7.2577,2,3,340
2026-03-22 06:40:00,7,9.17,578.64,0,19.5,6,6,400,1.1,13.53,1,0.0733,0.0767,0.902,-0.2443,1,2,335
2026-03-22 06:45:00,7,9.07,785.67,1,20.7,6,6,405,1.4,180.97,1,0.0933,0.1067,12.0647,4.4327,1,3,330
2026-03-22 06:50:00,7,9.18,685.51,0,20.7,6,6,410,1.2,-10.22,1,0.08,0.09,-0.6813,1.9953,1,3,325
2026-03-22 06:55:00,7,8.99,736.71,0,21.0,6,6,415,1.5,158.07,1,0.1,0.0867,10.538,5.72,1,2,320
2026-03-22 07:00:00,7,8.65,795.84,1,21.9,7,6,420,1.2,10.17,1,0.08,0.0867,0.678,6.3713,1,2,315
2026-03-22 07:05:00,7,8.92,853.17,0,22.4,7,6,425,1.7,167.66,1,0.1133,0.0967,11.1773,5.248,1,2,310
2026-03-22 07:10:00,7,8.45,848.42,1,23.3,7,6,430,2.3,111.71,2,0.1533,0.1267,7.4473,8.9927,2,3,305
2026-03-22 07:15:00,7,8.93,882.25,1,24.1,7,6,435,2.2,86.41,2,0.1467,0.1133,5.7607,3.2193,2,3,300
2026-03-22 07:20:00,7,8.77,912.34,0,24.8,7,6,440,2.4,59.17,2,0.16,0.1367,3.9447,7.561,2,3,295
2026-03-22 07:25:00,7,8.02,971.18,1,26.3,7,6,445,3.0,122.76,2,0.2,0.1767,8.184,7.8157,2,4,290
2026-03-22 07:30:00,7,7.55,905.58,0,27.2,7,6,450,3.1,23.33,1,0.2067,0.1767,1.5553,3.658,1,3,285
2026-03-22 07:35:00,7,7.93,1000.4,1,28.2,7,6,455,3.4,88.06,2,0.2267,0.1933,5.8707,4.9077,2,4,280
2026-03-22 07:40:00,7,8.28,1013.25,0,28.8,7,6,460,2.5,42.07,1,0.1667,0.1833,2.8047,5.4943,1,3,275
2026-03-22 07:45:00,7,7.63,1012.91,0,29.5,7,6,465,2.3,107.33,1,0.1533,0.18,7.1553,4.3553,1,2,270
2026-03-22 07:50:00,7,7.91,1142.51,1,30.9,7,6,470,2.7,142.11,1,0.18,0.2033,9.474,7.6723,1,3,265
2026-03-22 07:55:00,7,7.89,1299.61,1,32.1,7,6,475,3.3,286.36,2,0.22,0.1933,19.0907,10.9477,2,3,260
2026-03-22 08:00:00,7,8.13,1172.77,0,32.5,8,6,480,3.0,159.86,2,0.2,0.1767,10.6573,8.9063,2,3,255
2026-03-22 08:05:00,7,7.47,1046.68,0,33.5,8,6,485,2.6,-95.83,1,0.1733,0.1767,-6.3887,1.5427,1,2,250
2026-03-22 08:10:00,7,7.61,1139.89,0,34.6,8,6,490,2.5,-159.72,0,0.1667,0.1933,-10.648,4.2213,0,2,245
2026-03-22 08:15:00,7,7.69,1209.27,1,35.2,8,6,495,2.7,36.5,1,0.18,0.19,2.4333,6.5453,1,3,240
2026-03-22 08:20:00,7,7.37,1421.57,1,36.3,8,6,500,2.8,374.89,2,0.1867,0.18,24.9927,9.302,2,3,235
2026-03-22 08:25:00,7,7.72,1265.95,1,37.0,8,6,505,2.4,126.06,3,0.16,0.1633,8.404,-1.122,3,3,230
2026-03-22 08:30:00,7,7.24,1351.01,0,38.1,8,6,510,2.9,141.74,2,0.1933,0.1867,9.4493,5.9413,2,3,225
2026-03-22 08:35:00,7,7.4,1327.52,0,38.3,8,6,515,2.0,-94.05,1,0.1333,0.16,-6.27,9.3613,1,3,220
2026-03-22 08:40:00,7,6.95,1528.66,1,39.6,8,6,520,2.6,262.71,1,0.1733,0.1667,17.514,12.959,1,4,215
2026-03-22 08:45:00,7,6.83,1398.13,0,40.8,8,6,525,2.7,47.12,1,0.18,0.1867,3.1413,6.2953,1,3,210
2026-03-22 08:50:00,7,6.74,1476.27,0,41.9,8,6,530,3.6,148.75,1,0.24,0.1867,9.9167,1.8233,1,2,205
2026-03-22 08:55:00,7,6.85,1531.42,0,42.4,8,6,535,2.8,2.76,0,0.1867,0.18,0.184,8.849,0,1,200
2026-03-22 09:00:00,7,6.61,1633.81,0,42.7,9,6,540,1.9,235.68,0,0.1267,0.1533,15.712,9.4267,0,1,195
2026-03-22 09:05:00,7,7.36,1493.95,0,42.8,9,6,545,0.9,17.68,0,0.06,0.15,1.1787,5.5477,0,1,190
2026-03-22 09:10:00,7,6.72,1563.89,0,43.5,9,6,550,1.1,32.47,0,0.0733,0.13,2.1647,1.1743,0,0,185
2026-03-22 09:15:00,7,6.75,1519.52,0,43.8,9,6,555,1.1,-114.29,0,0.0733,0.1,-7.6193,4.0463,0,0,180
2026-03-22 09:20:00,7,6.41,1604.93,0,44.1,9,6,560,1.3,110.98,0,0.0867,0.0733,7.3987,4.2887,0,0,175
2026-03-22 09:25:00,7,6.18,1510.08,1,44.9,9,6,565,1.4,-53.81,1,0.0933,0.0833,-3.5873,-0.7113,1,1,170
2026-03-22 09:30:00,7,6.65,1708.07,1,45.4,9,6,570,1.6,188.55,2,0.1067,0.09,12.57,2.4753,2,2,165
2026-03-22 09:35:00,7,6.64,1555.08,0,45.8,9,6,575,1.7,-49.85,2,0.1133,0.1,-3.3233,2.0377,2,2,160
2026-03-22 09:40:00,7,6.63,1716.87,1,45.8,9,6,580,0.9,206.79,2,0.06,0.0767,13.786,5.0993,2,3,155
2026-03-22 09:45:00,7,6.84,1658.18,0,45.9,9,6,585,0.5,-49.89,1,0.0333,0.07,-3.326,4.622,1,3,150
2026-03-22 09:50:00,7,6.59,1648.14,0,46.2,9,6,590,0.4,93.06,1,0.0267,0.07,6.204,1.4403,1,3,145
2026-03-22 09:55:00,7,6.31,1553.99,0,46.5,9,6,595,0.7,-162.88,0,0.0467,0.0533,-10.8587,1.4637,0,2,140
2026-03-22 10:00:00,7,6.24,1591.25,0,47.0,10,6,600,1.1,-66.93,0,0.0733,0.0533,-4.462,-3.894,0,1,135
2026-03-22 10:05:00,7,6.56,1768.96,1,47.1,10,6,605,0.9,120.82,1,0.06,0.0433,8.0547,7.1293,1,2,130
2026-03-22 10:10:00,7,6.35,1668.16,1,47.5,10,6,610,1.0,114.17,2,0.0667,0.0567,7.6113,-1.6237,2,2,125
2026-03-22 10:15:00,7,6.25,1683.0,0,47.5,10,6,615,0.5,91.75,2,0.0333,0.0533,6.1167,0.8273,2,2,120
2026-03-22 10:20:00,7,6.04,1623.26,0,47.5,10,6,620,0.4,-145.7,1,0.0267,0.0433,-9.7133,-0.8293,1,2,115
2026-03-22 10:25:00,7,6.06,1660.68,1,48.1,10,6,625,0.6,-7.48,1,0.04,0.0533,-0.4987,3.5563,1,3,110
2026-03-22 10:30:00,7,6.33,1714.35,1,48.5,10,6,630,1.0,31.35,2,0.0667,0.05,2.09,4.1033,2,4,105
2026-03-22 10:35:00,7,6.36,1757.04,0,49.0,10,6,635,1.5,133.78,2,0.1,0.0633,8.9187,-0.3973,2,3,100
2026-03-22 10:40:00,7,6.52,1690.53,0,49.6,10,6,640,1.5,29.85,1,0.1,0.07,1.99,0.7457,1,2,95
2026-03-22 10:45:00,7,6.03,1795.15,0,49.9,10,6,645,1.4,80.8,0,0.0933,0.08,5.3867,3.7383,0,2,90
2026-03-22 10:50:00,7,6.09,1820.24,0,50.7,10,6,650,1.7,63.2,0,0.1133,0.1067,4.2133,6.566,0,2,85
2026-03-22 10:55:00,7,6.22,1773.62,0,51.1,10,6,655,1.5,83.09,0,0.1,0.1,5.5393,3.7647,0,1,80
2026-03-22 11:00:00,7,5.73,1723.48,0,51.1,11,6,660,1.2,-71.67,0,0.08,0.0867,-4.778,0.3043,0,0,75
2026-03-22 11:05:00,7,5.33,1824.31,0,51.6,11,6,665,0.9,4.07,0,0.06,0.0867,0.2713,2.2423,0,0,70
2026-03-22 11:10:00,7,5.84,1796.71,0,51.8,11,6,670,0.7,23.09,0,0.0467,0.0733,1.5393,3.5393,0,0,65
2026-03-22 11:15:00,7,5.94,1727.83,0,51.8,11,6,675,0.7,4.35,0,0.0467,0.0633,0.29,-2.244,0,0,60
2026-03-22 11:20:00,7,5.71,1902.18,0,52.0,11,6,680,0.4,77.87,0,0.0267,0.0433,5.1913,2.7313,0,0,55
2026-03-22 11:25:00,7,5.75,1826.02,0,53.0,11,6,685,1.2,29.31,0,0.08,0.0633,1.954,1.7467,0,0,50
2026-03-22 11:30:00,7,6.04,1939.38,0,53.0,11,6,690,1.2,211.55,0,0.08,0.0633,14.1033,7.1967,0,0,45
2026-03-22 11:35:00,7,5.64,1997.85,0,53.3,11,6,695,1.3,95.67,0,0.0867,0.0567,6.378,5.7847,0,0,40
2026-03-22 11:40:00,7,5.58,1837.49,0,53.7,11,6,700,0.7,11.47,0,0.0467,0.0633,0.7647,1.3593,0,0,35
2026-03-22 11:45:00,7,5.89,1870.53,1,54.2,11,6,705,1.2,-68.85,1,0.08,0.08,-4.59,4.7567,1,1,30
2026-03-22 11:50:00,7,5.54,1945.82,0,54.2,11,6,710,0.9,-52.03,1,0.06,0.0733,-3.4687,1.4547,1,1,25
2026-03-22 11:55:00,7,6.05,1868.13,0,54.8,11,6,715,1.1,30.64,1,0.0733,0.06,2.0427,1.4037,1,1,20
2026-03-22 12:00:00,7,5.34,1961.66,1,56.2,12,6,720,2.0,91.13,1,0.1333,0.1067,6.0753,0.7427,1,2,15
2026-03-22 12:05:00,7,5.41,2045.97,1,57.8,12,6,725,3.6,100.15,2,0.24,0.15,6.6767,1.604,2,3,10
2026-03-22 12:10:00,7,4.86,2101.19,1,58.9,12,6,730,4.1,233.06,3,0.2733,0.1733,15.5373,8.79,3,4,5
2026-03-22 12:15:00,7,4.99,2111.89,0,60.5,12,6,735,4.3,150.23,2,0.2867,0.21,10.0153,8.0453,2,3,0
2026-03-22 12:20:00,8,10.15,475.51,1,10.5,12,6,740,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,355
2026-03-22 12:25:00,8,9.34,465.98,0,12.2,12,6,745,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,350
2026-03-22 12:30:00,8,9.86,592.42,1,13.9,12,6,750,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,345
2026-03-22 12:35:00,8,9.63,459.87,0,15.0,12,6,755,4.5,-15.64,1,0.3,0.0,-1.0427,0.0,1,2,340
2026-03-22 12:40:00,8,9.45,630.35,1,17.3,12,6,760,5.1,164.37,2,0.34,0.0,10.958,0.0,2,3,335
2026-03-22 12:45:00,8,9.23,614.48,0,18.7,12,6,765,4.8,22.06,1,0.32,0.0,1.4707,0.0,1,3,330
2026-03-22 12:50:00,8,9.19,668.1,0,19.6,12,6,770,4.6,208.23,1,0.3067,0.3033,13.882,6.4197,1,2,325
2026-03-22 12:55:00,8,8.9,791.67,1,21.5,12,6,775,4.2,161.32,1,0.28,0.31,10.7547,10.8563,1,3,320
2026-03-22 13:00:00,8,8.64,749.66,0,22.8,13,6,780,4.1,135.18,1,0.2733,0.2967,9.012,5.2413,1,2,315
2026-03-22 13:05:00,8,8.59,774.55,1,24.1,13,6,785,4.5,106.45,2,0.3,0.3033,7.0967,10.4893,2,3,310
2026-03-22 13:10:00,8,8.55,998.09,1,25.4,13,6,790,3.9,206.42,2,0.26,0.27,13.7613,12.258,2,3,305
2026-03-22 13:15:00,8,8.77,1004.93,1,26.6,13,6,795,3.8,255.27,3,0.2533,0.2633,17.018,13.015,3,4,300
2026-03-22 13:20:00,8,8.17,1110.14,1,28.6,13,6,800,4.5,335.59,3,0.3,0.3,22.3727,14.7347,3,5,295
2026-03-22 13:25:00,8,7.83,1031.68,1,30.0,13,6,805,4.6,33.59,3,0.3067,0.2833,2.2393,8.0003,3,5,290
2026-03-22 13:30:00,8,8.02,1132.67,1,31.4,13,6,810,4.8,127.74,3,0.32,0.2867,8.516,12.767,3,6,285
2026-03-22 13:35:00,8,7.88,1143.24,1,32.6,13,6,815,4.0,33.1,3,0.2667,0.2833,2.2067,12.2897,3,6,280
2026-03-22 13:40:00,8,7.4,1157.49,1,34.6,13,6,820,4.6,125.81,3,0.3067,0.3067,8.3873,5.3133,3,6,275
2026-03-22 13:45:00,8,7.59,1217.62,0,35.7,13,6,825,4.3,84.95,2,0.2867,0.3033,5.6633,7.0897,2,5,270
2026-03-22 13:50:00,8,7.61,1345.3,0,37.4,13,6,830,4.8,202.06,1,0.32,0.2933,13.4707,7.8387,1,4,265
